,label,tweet,clean_teks
96,0,Orang pendukung khilafah memang harus di black mail [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL],orang dukung khilafah black mail url
97,0,"jangan sok akrab ye mention mention gue , maling dulu aje yg bener nanti kalo udah sukses jadi malingnye baru gue bales mentionan lu lu pada .. #SalamSatuNyaliLari #BonekJancuk [URL]",sok akrab ye mention mention maling sukses malingnye balas mentionan salamsatunyalilari bonekjancuk url
98,2,"Alhamdulillah Prof, setelah berbicara semalam di [USERNAME] adem rasanya, semoga membawa keberkahan. Aamiin Yaa Rabbal 'Aalamiin.",alhamdulillah prof bicara malam adem moga bawa berkah amin yaa rabbal aalamiin
99,2,"Keren!! Kira-kira masih ada nggak yg bilang Pak [USERNAME] anti-islam? 3,5 triliun, 142 hektar, jadi kampus rujukan Islam dunia sekelas Al-Azhar. Belum lagi proyek Ponpes, madrasah, Masjid dan fasilitas ummat lain. Kl ada yg masih bilang Beliau an",keren kirakira bilang antiislam triliun hektar kampus rujuk islam dunia kelas alazhar proyek ponpes madrasah masjid fasilitas ummat bilang beliau an
100,0,"[USERNAME] saya kan datang untuk bertanya, kemudian ngobrol tuh sama mba mba Help desk. tapi saya tetep ga ngerti karena ga dapet jawaban yg menjawab pertanyaan saya. trus mbanya lama lama agak emosi, yaudah makin ga kejawab dong, trus saya pulang.",bicara tuh mbak mbak help desk ngerti mbak emosi ya jawab pulang
101,0,"Sering tuh gua digituin pas kalo baru ketemu Apsara lagi ""kok perawatannya makin banyak? Makin gendut aja sih "" wah senyum aja iya2in aja dalem hati ""bacot lu anjing""",tuh digituin pas ketemu apsara awat gendut sih senyum iya hati bacot anjing
102,1,"kalo sifat buruk mungkin bisa dirubah dengan bertambahnya umur atau berubahnya keadaan. kalo kebiasaan buruk mungkin sulit ya? karena semacam udah jadi hobi, gitu ga sih?",sifat buruk rubah tambah umur ubah biasa buruk sulit ya hobi sih
103,1," berdesakan..bejubelan, di kRL adalah salah satu godaan dalam berpuasa.....apalagi d dpn nya ada wanita cantik sambil ngunyah tahu gejrot...hehe..",berdesakanbejubelan krl salah goda berpuasaapalagi d nya wanita cantik kunyah gejrothehe
104,0,[USERNAME] #belanjaitugakribet ternyata cm slogan doang.stelah dkomplen ternyata dbatalin sepihak. Dan nama besar itu ndak jaminan keprofesionalan ya..trus nyampein ke pihak official store klo sy yg batalin..pdhl samsek ga sy batalin.jd skrg sy udh tau kal,belanjaitugakribet slogan doangstelah dkomplen dbatalin nama jamin profesional yatrus nyampein official store batalinpdhl samsek batalinjd kal
105,2,Happy birthday to us [USERNAME] and happy 6th anniv wkwkwk Bentar lagi kita putus huhu aku harus cari pacar baru :3 [URL],senang ulang us and senang th anniv wkwkwk bentar putus huhu cari pacar url
106,1,Terus.. Baca komen2nya pada bilang kalo musik itu haram. Dan bla bla. Nah disini aku tau. Kalo fanatik kan emang gaboleh. Tp kalau sekedar suka gitu gimana?,baca komennya bilang musik haram bla bla fanatik dar suka
107,2,"Rabu, 06-06-2018, anakbujangku selesai menempuh pendidikan di TK Bhakti Ibu, Bakauheni. Eit, ternyata ia dapat piala jugak hehehe",rabu anakbujangku selesai tempuh didik tk bhakti bakauheni eit piala hehehe
108,0,SAYA HIDUP DIZAMAN PRESIDEN HEBAT YAITU SOEHARTO.. Beliau Buat Aman dan tenang untuk Masyarakat..... Tetapi tidak tenang untuk: Kaum PKI Kaum Rampok Kaum Bandit Kaum yg ingin jadi pejabat negara tapi otaknya kosong. Hanya kaum itulah yg Tidak Suka Bapak SOEHARTO [URL],hidup zaman presiden hebat soeharto beliau aman tenang masyarakat tenang kaum pki kaum rampok kaum bandit kaum jabat negara otak kosong kaum suka soeharto url
109,2,"Bersama segenap dewan guru.. Terimakasih telah membimbing anak kami selama ini, Bu.. Semoga ibu-ibu semua dimudahkan segala urusannya, dan ilmu yang ibu ajarkan menjadi amal jariah yang pahalanya akan terus mengalir ke ibu, selamanya.. [URL]",segenap dewan guru terimakasih bimbing anak bu moga ibuibu mudah urus ilmu ajar amal jariah pahala alir url
110,0,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",cuek sih risih nyaman ya hati pokok ajak nongkrong breng
111,4,"Bagi anda anda yg dianugerahi gigi rapi dari lahir, bersyukurlah ! Karena pake behel ternyata lebih sakit daripada sakit hati. #menurutguesih",anugerah gigi rapi lahir syukur pakai behel sakit sakit hati menurutguesih
112,2," Alhamdulillah Pie,,di RSUP Kariadi ini bener2 diurus, jd sudah gak panas tinggi lg soalnya langsung dikasih Paracetamol yg botolan",alhamdulillah piedi rsup kariadi urus panas langsung kasih paracetamol botol
113,0,"Melihat udah terlalu banyak [USERNAME] project yang jatohnya malah jadi scam dan fraud, asli gue pengen coba deh bawa mereka sama creator creator mereka yang udah bawa kabur duit banyak orang (termasuk gue) ke ranah hukum Indonesia.",project jatohnya scam fraud asli coba deh bawa creator creator bawa kabur duit orang ranah hukum indonesia
114,0,"Soal Via Vallen, Gue Sepakat Sama Nikita Mirzani jangan lebay! Kalau Gak Suka Di gituin, tinggal tolak dan block tu orang, jgn di share2 jadi konsumsi publik! Kek ingin menampilkan kepolosan tak berdosa gimana gituu.. #menurutkusih ",via vallen sepakat nikita mirzani lebay suka tinggal tolak block orang share konsumsi publik tampil polos dosa gituu menurutkusih
115,1,"Baru 'ngerusuh' di balai desa Terus pas mau pulang tadi, bu lurah nanya, ""Mba Ulfah... itu temannya yang satu ke mana sih, kok ndak kelihatan?"" ""Hah? Teman saya buk? O.o"" Bu Lurah: ""Iya, yang biasa bareng, dari senin ndak berangkat lho."" WAIT, DARI SENIN????",ngerusuh balai desa pas pulang bu lurah mbak ulfah teman sih hah teman buk oo bu lurah iya bareng senin berangkat lho tunggu senin
116,1,"Mba PPS: ""Tuh, pasti ada apa-apa.... mba Ulfa juga pasti ngerasa ini kok ga ada."" ""....Sebentar, sebentar..."" DIA KENAPA LAGI SIH, DARI SENIN GA BERANGKAT :""( Bikin khawatir aja T.T",mbak pps tuh apaapa mbak ulfa sebentar sebentar sih senin berangkat bikin khawatir tt
117,0,"Hadeh ini lagi Satu Cewe yg udh pikirannya jahat, jari jarinya jahat. Dinikmati? Heh mbak emang penyanyi dangdut itu auto lonte? Lonte juga bisa kena sexual harassment mbaaaak.",aduh cewek pikir jahat jari jari jahat nikmat heh mbak nyanyi dangdut auto lonte lonte kena sexual harassment mbaaaak
118,4,"lu ngapa si galau mulu:( lu kalo galau banyak diem, kalau lg seneng gabisa diem. Mangat dong kak nanas seneng itu bisa nularin ke orang2 loh:( wkwk",ngapa si galau galau diam senang diam mangat kak nanas senang nularin orang loh wkwk
119,0,Sudah berjuta kali bong dikasih tau.. Pak Harto hanya kejam : Pki Bandit Rampok Lo keturunan kelompok mana bong??? Hahahahaha,juta kali bong kasih harto kejam pki bandit rampok turun kelompok bong hahahahaha
120,2,"Sebentar lagi ketemu krucil-krucil ponakan yang gemesin banget, suka nya minta main berantem-beranteman. Seru sih meskipun ya resiko pada pegel-pegel nantinya, sedikit-sedikit sambil ngajarin berhitung agar #JadiLebihBaik lagi Nanti pas masuk sekolah",sebentar ketemu krucilkrucil ponakan gemesin suka nya main berantemberanteman seru sih ya resiko pegelpegel sedikitsedikit ajar hitung jadilebihbaik pas masuk sekolah
121,0,"Lalu bagaimana dengan negara? Mereka akan kehilangan banyak pendapatan dari cukai rokok. Hutang negara akan semakin banyak. Ah, itu kan hanya pembenaranmu saja. Coba lihat ini! Bagaimana? Apa pendapatmu masih sama? [URL]",negara hilang dapat cukai rokok hutang negara ah benar coba lihat dapat url
122,1,"Eh tapi numbuhin brewok juga buat nyenengin diri sendiri sih, compliment dari sesama cowok bonus lah. Tapi ga dirawat dikit langsung tumbuh liar atau gatel banget",eh numbuhin brewok senang sih puji cowok bonus rawat langsung tumbuh liar gatal
123,0,"Kosan deket kantor, dateng paling telat, trus kalo siang tidur pula selonjoran di sofa. Temen kantor kaya gini emang perlu dikatain tai sih.",kost kantor telat siang tidur selonjor sofa teman kantor kaya dikatain tahi sih
124,0,"si [USERNAME] ini ngga bisa seenak dewe melepaskan tanggung jawab ke backers cuma berdasarkan ToC antara Kickstarter selaku penyedia platform crowd-funding, creators, dan backers. ToC tetap tunduk ke hukum yang berlaku di governing law si ToC. Gue mau cari legal loophole nya. [URL]",si enak lepas tanggung backers dasar toc kickstarter sedia platform crowdfunding creators backers toc tunduk hukum laku governing law si toc cari legal loophole nya url
125,4,Ada anak sma habis perpisahan atau semacam wisuda sekolah. Foto bareng sama temen-temennya sejawat dgn pakai kebaya lalu di post di IG dengan caption 'Nanti siapa ya yang bakal nikah duluan'. Ku langsung tertunduk lesu dan seraya ingin minum extra joss. Cuk.,anak sma habis pisah wisuda sekolah foto bareng tementemennya jawat pakai kebaya post ig caption ya nikah duluan ku langsung tunduk lesu seraya minum extra joss jancuk
126,2,"Awak sih jd org slow, mau di omongin a to z asal ale bnyk makan, ngga cranky, berat naik udh bahagia. Mslh apapun jd kyk ngga ada. Ibu2 bgt sih skrg",awak sih orang santai omongin a z ale makan cranky berat bahagia apa sih
127,0,Ganti presiden? Siapa takut...hanya siapa calonnya? Apa si doi yg onoh? Ih gak syudih,ganti presiden takuthanya calon si doi onoh ih syudih
128,0,"Para penipu ,kasihan ibukota negara gw di pimpin sama mereka2 yg haus jabatan tanpa mementingkan rakyatnya ,,,tai buat [USERNAME] [USERNAME]",tipu kasihan ibukota negara pimpin haus jabat penting rakyat tahi
129,1,"Perginya diantar sama teman, gak bawa HP. Udah janjian biar dijemput jam setengah 2. Krna sayanya ketiduran, dan yg jemput gak nongol2, bingung mau gmna. Akhirnya jalan kaki 2 km siang bolong. Ngeri kali lahh~~ vanashh syekaleh vemirsyahh",pergi antar teman bawa hp janji biar jemput jam saya tidur jemput nongol bingung jalan kaki siang bolong ngeri kali lahh vanashh syekaleh vemirsyahh
130,4,"iya, kamu laki-laki, sang pengambil keputusan. tapi kan aku juga ingin dianggap, diajak berdiskusi, dimintai pendapat, diajak mencari jalan keluar, atau sekadar ditenangkan kecemasannya. aku ini ada. jangan hidup sendiri. [USERNAME]",iya lakilaki sang ambil putus anggap ajak diskus dapat ajak cari jalan tenang cemas hidup
131,4,"Akhirnya ingin berkata juga, aku ga mau sakit, knp migrain ini harus dtg saat lagi byk2nya masalah yg membutuhkan tenaga mikir, apalagi bentar lg harus mudik. Ya Allah kenapa coba ",sakit migrain byknya butuh tenaga berfikir bentar mudik ya allah coba
132,2,"Pengen cerita dari kemaren gak sempet. Beberapa hari yg lalu tarawih di masjid gak konsen banget posisi lagi apes. Gimana gak, posisi solat di shaf depan ada mas2 pake sarung trus sarung nya nyeplak pantatnya pas banget, ketat. Kampret, pen ngakak tp lagi solat. Syit.",cerita kemarin sempet tarawih masjid konsentrasi posisi apes posisi salat shaf mas pakai sarung sarung nya nyeplak pantat pas ketat kampret pen tertawa salat syit
133,2,Congratulation [USERNAME] semoga dilancarkan dan dapat kesempatan memandang orang orang di panggung [USERNAME] Break a leg!!! [URL],congratulation moga lancar sempat pandang orang orang panggung break a leg url
134,1,"Gak jamin deh. Tapi gemana pak Police [USERNAME] , siap gak kerja tanpa pungli dan sejenisnya. Korup, pungli itu bagai addicted. Sekali nyoba, keenakan. Nambah lagi deh. #generasiantikorupsi",jamin deh gana police kerja pungli jenis korup pungli addicted coba enak tambah deh generasiantikorupsi
135,0,"Looh, kok merendahkan semangat perlindungan perempuan sih? Justru jadi cewek itu kudu tegas dan galak sama laki2 kek gitu! Di block aja udah..ngapain di share2 sampe se indonesia tau",looh rendah semangat lindung perempuan sih cewek kudu galak laki block udahngapain share indonesia
136,4,"Udah semingguan ga ada kabar wkwkwkwk Akunya sibuk ngurus rapot sama ijazah anak :""( Terus ga nanya kabarnya dia juga selama seminggu Sahabat macam apa kamu :""(",minggu kabar wkwkwkwk aku sibuk urus rapot ijazah anak kabar minggu sahabat
137,4,haaaa syabar ajaaa... beloman waktunya buat ikutttt... pemerintah ajanihhh yg ketumbenan ngasih liburnya kepanjangaaannnnnn :((((,haaaa syabar ajaaa bom ikutttt perintah ajanihhh tumben libur kepanjangaaannnnnn
138,0,Dimohon jangan paksa saya buat include dmn. Harap sopan dan jelas kalo mau bo jangan labil! Gajelas will be block!!!!!!! Tentu saja yg sudah taatin rule saya utamakan,mohon paksa mana harap sopan bo labil will be block taatin rule utama
139,0,"Pembukaan tidak pernah di AMANDEMEN CEBONG BUSUK ATAS BERKAT RAHMAT ALLAH YANG MAHA KUASA... LO BACA PEMBUKAAN UUD1945, DISITU SEMUA DASAR NEGARA R.I BONG20O MEMANG BONGAK",buka amandemen cebong busuk berkat rahmat allah maha kuasa baca buka uud situ dasar negara ri bongo bongak
140,0,"apa sih susahnya mengapresiasi sedikit aja sama apa yang udh dilakuin oranglain dgn ngasih hak nya tepat waktu, dikira gapnya kebutuhan kali ya?giliran masalah kerjaan no 1 mau lg ijin/libur ttp ae dihajar trs! Ketjewalah saya:(:(",sih susah apresiasi dilakuin oranglain hak nya gap butuh kali yagiliran kerja nomor ijinlibur ae hajar ketjewalah
141,0," Ya tutup matalah krn. Pejabat bkn cuma pinter tp tau etika masa dlm satu kabinet main nyerang, berani y berani tp etika dmna emg kabinet gundul",ya tutup mata jabat pintar etika kabinet main nyerang berani y berani etika mana kabinet gundul
142,2,"Ngapain pada rame mikir nyari baju lebaran, emang harus ya? Kalau aq mah tiap hari pake baju lebaran,.. Soalnya kl pake baju sempitan... Ngaaap.. #iyainajabiarcepet",ngapain ramai berfikir cari baju lebaran ya mah pakai baju lebaran pakai baju sempit ngaaap iyainajabiarcepet
143,2,"Lewat tengah hari, semoga harimu menyenangkan ya, yuk semangat!",moga hari senang ya yuk semangat
144,4,"Gw tu biasa beli shopee pake atm manual asal cocok jumlahnya di verifikasi otomatis, eh ini keenakan jadi teledor pake akun sepupu gw malah ga otomatis pesanannnya kecancel ya allah malih gw kapan ya berenti goblok",beli shopee pakai atm manual cocok verifikasi otomatis eh enak teledor pakai akun sepupu otomatis pesanannnya kecancel ya allah malih ya henti goblok
145,4,"Kayanya gw kalo shopee emang jangan nitip akun orang deh, mo irit ongkir apa gmana, dulu nitip firsta pesen lenti donghan, yg datang boneka pokemon",kayak shopee nitip akun orang deh irit ongkir nitip firsta pesan lenti donghan boneka pokemon
146,2,Terima kasih temen2 HMJ D3 Keperawatan Stikes Al Irsyad Cilacap sudah berbagi kebahagiaan bersama mbah kakung dan mbah putri [USERNAME] [URL],terima kasih teman hmj d awat stikes al irsyad cilacap bagi bahagia mbah kakung mbah putri url
147,4,Gue nggak suka nggak seneng sama yang namanya maling. Cuma gue juga gak seneng kalau maling digebukin sampai bonyok banget apalagi sampai dibakar dan dibunuh.,suka senang nama maling senang maling digebukin bonyok bakar bunuh
148,0,"Manusia rakus bunda, menteri udah advokat dirampok juga, banyak tahu rahasia negara waktu di istana sama orba, bandit bingit",manusia rakus bunda menteri advokat rampok rahasia negara istana orba bandit bingit
149,0,PLN emg php surat edaran maintain daerah a sampe jam 1 tapi skg udh jam 2.40 listrik belum hidup jg. Kalau telat dikit bayar tagihan langsung denda ini klo mati listrik mulu dapet potongan gak? [USERNAME],pln php surat edar maintain daerah a jam skg jam listrik hidup telat bayar tagih langsung denda mati listrik potong
150,2,"sebagai supporter [USERNAME] gue ga suka barca, tapi sebagai pecinta sepakbola gue suka ini film, keren lahhh  #HeartOfALio [URL]",supporter suka barca cinta sepakbola suka film keren lahhh heartofalio url
151,0,"Konyol bgt mbak komentar anda, main ignore aja dikira hal gitu sepele banget. Dia ga nyaman makanya di publish biar ngasi pelajaran buat orang yg mau punya niat goda biar gak nerusin niatnya klo ga pingin di permaluin. Reminder juga bua",konyol mbak komentar main ignore sepele nyaman publish biar ajar orang niat goda biar terus niat permaluin reminder bua
152,0,"Fahri aktivis 0 nol isinya, mana reformasi mu nggak merubah apapun kecuali koar koar bebas di negeriku, mustinya Golkar loe bubarin, Harto diturunkan Golkar melenggang jaya, kata amien Raisa bodoh",fahri aktivis nol isi reformasi mu rubah apa kecuali koar koar bebas negeri mesti golkar bubarin harto turun golkar lenggang jaya amien raisa bodoh
153,0,Thread ini dipersembahkan oleh wanita yg permisif terhadap pelecehan yg dialami wanita lainnya dengan alasan kejadian seperti itu banyak terjadi dan ga ada yg mengadukan. KHANMAEN.. [URL],thread sembah wanita permisif leceh alami wanita alas jadi adu khanmaen url
154,0,"Ada yg lebih menggelikan ketimbang kasus sexual harassment yg menimpa Via Vallen: para politisi &amp partai politik memanfaatkannya sbg ""panggung pertunjukan"" dgn dalih pembelaan korban. #HilihKinthil",geli ketimbang sexual harassment timpa via vallen politis amp partai politik manfaat panggung tunjuk dalih bela korban hilihkinthil
